id,title,recommends
654980.0,Inferno Puzzle,"[733090.0, 585560.0, 713570.0, 693190.0, 486480.0]"
636132.0,X-Plane 11 - Add-on: Aerosoft Airport Bonaire Flamingo,"[636132.0, 636131.0, 675351.0, 636133.0, 614002.0]"
656660.0,Fantasy Mosaics 15: Ancient Land,"[658800.0, 659890.0, 660030.0, 487020.0, 531070.0]"
659900.0,Aetherspace,"[660930.0, 540160.0, 684250.0, 721000.0, 665890.0]"
660930.0,Aetherspace - Expansion Pack,"[659900.0, 540160.0, 684250.0, 721000.0, 261220.0]"
649270.0,Warface - Deluxe Starter Pack,"[717530.0, 616980.0, 617000.0, 616840.0, 740050.0]"
649271.0,Warface - Jungle Starter Pack,"[717530.0, 616980.0, 617000.0, 616840.0, 740050.0]"
649272.0,Warface - Winter Starter Pack,"[717530.0, 616980.0, 617000.0, 616840.0, 740050.0]"
391650.0,Escape From BioStation,"[655700.0, 682910.0, 725490.0, 680120.0, 500440.0]"
631770.0,Pixplode,"[750620.0, 341290.0, 701910.0, 722910.0, 601240.0]"
657900.0,Kimulator 2: The Bottle Flip Master,"[745220.0, 682150.0, 475430.0, 508140.0, 318300.0]"
664820.0,Ether Awakening,"[735250.0, 682660.0, 610560.0, 664530.0, 693320.0]"
658383.0,John (for Athopiu),"[658383.0, 658380.0, 658370.0, 658385.0, 658381.0]"
658382.0,Mia (for Athopiu),"[658383.0, 658380.0, 658370.0, 658385.0, 658381.0]"
658385.0,Max (for Athopiu),"[658383.0, 658380.0, 658370.0, 658385.0, 658381.0]"
611790.0,House Party,"[357770.0, 405010.0, 699010.0, 570500.0, 533120.0]"
656910.0,Space Hit,"[721420.0, 676890.0, 548070.0, 542300.0, 527800.0]"
658386.0,Sophia (for Athopiu),"[658383.0, 658380.0, 658370.0, 658385.0, 658381.0]"
658370.0,Leon (for Athopiu),"[658383.0, 658380.0, 658370.0, 658385.0, 658381.0]"
667550.0,PION,"[700270.0, 729390.0, 419710.0, 717280.0, 680250.0]"
667470.0,Metagalactic Blitz Soundtrack,"[564080.0, 745770.0, 670080.0, 733100.0, 700300.0]"
665380.0,Dead Cells - Soundtrack,"[758140.0, 657020.0, 727490.0, 662590.0, 654630.0]"
665510.0,Vengeance: Lost Love,"[645410.0, 645420.0, 696710.0, 529450.0, 434540.0]"
655260.0,TAP TOUCH RUN,"[534680.0, 710310.0, 750330.0, 502700.0, 574030.0]"
621080.0,Persian Nights: Sands of Wonders,"[465170.0, 429610.0, 403510.0, 662190.0, 615350.0]"
663080.0,RectRacer,"[571080.0, 714150.0, 748800.0, 597720.0, 710640.0]"
639050.0,Battle Islands: Commanders - Exclusive E3 Crate,"[445720.0, 614100.0, 540160.0, 598820.0, 600410.0]"
588800.0,HEVN,"[720020.0, 719110.0, 546960.0, 673360.0, 605040.0]"
652700.0,Equivoque,"[692790.0, 573050.0, 392370.0, 743940.0, 616740.0]"
661440.0,Prelude for a Dream,"[737490.0, 406130.0, 573170.0, 653840.0, 739880.0]"
628160.0,Genghis Khan II: Clan of the Gray Wolf / 蒼き狼と白き牝鹿・元朝秘史,"[628110.0, 545010.0, 628120.0, 628160.0, 628040.0]"
628090.0,NOBUNAGA’S AMBITION: Haouden with Power Up Kit / 信長の野望・覇王伝 with パワーアップキット,"[628110.0, 545010.0, 628120.0, 628160.0, 628040.0]"
628020.0,Romance of the Three Kingdoms　VI with Power Up Kit / 三國志VI with パワーアップキット,"[628110.0, 545010.0, 628120.0, 628160.0, 628040.0]"
652120.0,Humble Abode,"[341050.0, 699510.0, 674630.0, 684241.0, 684290.0]"
658820.0,Todd Glass: Talks About Stuff,"[658820.0, 647490.0, 579660.0, 580470.0, 581420.0]"
646610.0,Ian Harvie: May The Best Cock Win,"[643710.0, 646740.0, 496710.0, 646620.0, 775370.0]"
616090.0,龙魂时刻,"[565020.0, 617740.0, 457590.0, 550470.0, 547370.0]"
645830.0,Son Korsan,"[703090.0, 454600.0, 542840.0, 574570.0, 698560.0]"
636133.0,X-Plane 11 - Add-on: Aerosoft - Airport Bergen,"[636131.0, 636132.0, 675356.0, 675351.0, 675357.0]"
641880.0,Live2DViewerEX - [Effect] Rain and Snow (Deprecated),"[642270.0, 641880.0, 592350.0, 388980.0, 262650.0]"
642270.0,Live2DViewerEX - [Widget] Digital Clock (Deprecated),"[642270.0, 641880.0, 592350.0, 388980.0, 262650.0]"
575850.0,Hartacon Tactics,"[527230.0, 656400.0, 470310.0, 626550.0, 282680.0]"
649600.0,Swords and Sandals 2 Redux: Maximus Edition,"[409910.0, 678560.0, 358010.0, 650440.0, 470310.0]"
664770.0,Paladins® - Realm Pack,"[664770.0, 751120.0, 677370.0, 707890.0, 695370.0]"
662690.0,Fos,"[749040.0, 491720.0, 491350.0, 659320.0, 645780.0]"
573820.0,Moto Racer 4 - Sliced Peak,"[510940.0, 465290.0, 465291.0, 465292.0, 622020.0]"
659971.0,Sniper Ghost Warrior 3 Original Soundtrack,"[575310.0, 659971.0, 575291.0, 495951.0, 575290.0]"
445020.0,Frozen Synapse 2,"[237350.0, 453130.0, 463160.0, 432870.0, 349840.0]"
659970.0,Sniper Ghost Warrior 3 Original Georgian Soundtrack,"[575310.0, 659971.0, 575291.0, 495951.0, 575290.0]"
652340.0,Flagsplosion,"[716070.0, 719090.0, 681480.0, 722380.0, 352210.0]"
639650.0,1982,"[338000.0, 751350.0, 372440.0, 655660.0, 653220.0]"
370440.0,No70: Eye of Basir,"[417750.0, 258950.0, 359040.0, 418300.0, 368650.0]"
636200.0,Yu-Gi-Oh: Dark Side of Dimensions,"[648820.0, 608450.0, 734990.0, 728270.0, 695250.0]"
658000.0,Trove - Mega Menagerie Pack,"[693160.0, 658001.0, 462920.0, 731390.0, 747020.0]"
638120.0,Call of Duty®: Infinite Warfare - Grandma Knows Best VO Pack,"[593270.0, 638120.0, 593273.0, 593272.0, 277671.0]"
658001.0,Trove - Fast Fortune Pack,"[693160.0, 658001.0, 462920.0, 731390.0, 747020.0]"
661900.0,Planetbound,"[393240.0, 259780.0, 560180.0, 296910.0, 360040.0]"
653780.0,Defend Your Kingdom,"[641860.0, 717960.0, 730210.0, 551630.0, 672050.0]"
657180.0,The Adliberum Engine (ADLENGINE),"[330880.0, 644800.0, 696370.0, 466220.0, 623310.0]"
617570.0,Switch,"[580310.0, 741540.0, 697380.0, 697410.0, 444970.0]"
487500.0,fault - SILENCE THE PEDANT,"[362710.0, 344770.0, 286260.0, 408360.0, 441270.0]"
653950.0,Your Smile Beyond Twilight:黄昏下的月台上,"[491420.0, 667250.0, 593990.0, 743940.0, 616740.0]"
645460.0,Mind Maze,"[574280.0, 646480.0, 412000.0, 524990.0, 691630.0]"
628860.0,Escape Together,"[765200.0, 683960.0, 741100.0, 564990.0, 566140.0]"
652060.0,Curse of the Great Forest,"[663590.0, 429250.0, 635980.0, 703250.0, 712760.0]"
628570.0,Trivia Night,"[433660.0, 673750.0, 437340.0, 623320.0, 601700.0]"
660880.0,b,"[369400.0, 652980.0, 360870.0, 382850.0, 368950.0]"
595030.0,Please,"[596520.0, 675960.0, 348380.0, 334070.0, 374060.0]"
660000.0,Tower!2011:SE - Honolulu [PHNL] Airport,"[632310.0, 662140.0, 632370.0, 630480.0, 632340.0]"
665460.0,Salt - Soundtrack,"[327870.0, 502250.0, 585640.0, 310600.0, 428980.0]"
625780.0,Magic Wand,"[722410.0, 592740.0, 522050.0, 664590.0, 615160.0]"
650920.0,Fantasy Grounds - Daring Tales of Adventure Figure Flats (Token Pack),"[588390.0, 654590.0, 620950.0, 615190.0, 732170.0]"
648500.0,Fantasy Grounds - Serpents of Chaos (5E),"[588390.0, 654590.0, 620950.0, 615190.0, 732170.0]"
646800.0,World to the West - A Motorland Tale Comic Book,"[646800.0, 631580.0, 699830.0, 605020.0, 623490.0]"
616970.0,Oddworld: Stranger's Wrath - Soundtrack (Volume One),"[400780.0, 391880.0, 15740.0, 15750.0, 567970.0]"
642500.0,Zombie Quarantine - Art,"[311440.0, 360400.0, 748472.0, 748470.0, 748473.0]"
665100.0,RPG Maker MV - FSM: Woods and Cave,"[624850.0, 592290.0, 653721.0, 690430.0, 653723.0]"
610691.0,Tabletop Simulator - Cavern Tavern,"[610691.0, 468722.0, 610698.0, 610694.0, 610690.0]"
658210.0,Mega Maze,"[666330.0, 642650.0, 426120.0, 423240.0, 470440.0]"
661110.0,Shattered God - Quest for the Divine Relic,"[662850.0, 662990.0, 694960.0, 723070.0, 585640.0]"
655430.0,Tiger Hunt,"[655440.0, 509610.0, 614770.0, 514140.0, 70650.0]"
643120.0,After School Massacre,"[634320.0, 669970.0, 643180.0, 737080.0, 589950.0]"
656760.0,Savant - Alchemist (Soundtrack),"[656810.0, 657361.0, 657360.0, 744170.0, 687310.0]"
656810.0,Savant - Vario (Soundtrack),"[656810.0, 657361.0, 657360.0, 744170.0, 687310.0]"
657270.0,Savant - Cult (Soundtrack),"[536520.0, 713960.0, 673530.0, 744170.0, 687310.0]"
635880.0,Chicken Labyrinth Puzzles,"[635880.0, 672300.0, 713830.0, 667880.0, 694670.0]"
657360.0,Savant - Protos (Soundtrack),"[656810.0, 657361.0, 657360.0, 744170.0, 687310.0]"
650291.0,Seasonal Event - Cossacks 3: Summer Fair,"[650360.0, 650291.0, 523011.0, 565040.0, 630890.0]"
655160.0,welcome to heaven,"[653580.0, 577390.0, 448930.0, 596470.0, 553130.0]"
650290.0,Seasonal Event - Cossacks 3: Christmas Gift,"[650360.0, 650291.0, 523011.0, 565040.0, 630890.0]"
563190.0,de Blob 2,"[532320.0, 418080.0, 393220.0, 670080.0, 618560.0]"
654830.0,Athopiu - The Final Rebirth of Hopeless Incarnate,"[603770.0, 603780.0, 698310.0, 670480.0, 658386.0]"
657361.0,Savant - ZION (Soundtrack),"[656810.0, 657361.0, 657360.0, 744170.0, 687310.0]"
660280.0,Keep It Safe 2,"[667130.0, 703180.0, 582710.0, 604140.0, 353280.0]"
655930.0,Merri Puzzle,"[377500.0, 323630.0, 617630.0, 724340.0, 591380.0]"
591910.0,World Basketball Manager 2,"[46740.0, 658400.0, 507080.0, 301120.0, 400380.0]"
524390.0,PCMark 10,"[236890.0, 496100.0, 205270.0, 496101.0, 223850.0]"
638310.0,Family Tree Heritage™ Platinum 15 – Windows,"[377030.0, 638310.0, 588720.0, 707280.0, 492520.0]"
659710.0,Stay! Stay! DPRK: Original Soundtrack,"[473090.0, 512060.0, 663730.0, 586600.0, 285550.0]"
651370.0,A Rip In Time,"[655700.0, 744240.0, 605040.0, 666670.0, 669340.0]"
625080.0,FlatOut 4: Total Insanity Workshop Tool,"[363550.0, 673400.0, 504790.0, 446830.0, 366550.0]"
650880.0,Beyond the Invisible: Evening,"[507140.0, 638240.0, 676410.0, 434540.0, 723910.0]"
659930.0,Blood and Gold — The Zombiest Adventures,"[564720.0, 755270.0, 738980.0, 395950.0, 522340.0]"
650360.0,Deluxe Content - Cossacks 3: OST,"[650360.0, 650291.0, 523011.0, 565040.0, 630890.0]"
645420.0,Entwined: Strings of Deception,"[645410.0, 665510.0, 696710.0, 638240.0, 676410.0]"
655760.0,Beast Mode: Night of the Werewolf,"[211206.0, 566560.0, 34315.0, 21030.0, 348650.0]"
467512.0,Sentinels of the Multiverse - Villains of the Multiverse,"[467517.0, 467518.0, 467510.0, 467511.0, 467516.0]"
640560.0,Masamune-kun's Revenge,"[721650.0, 721640.0, 721610.0, 734190.0, 721570.0]"
626270.0,Ange Vierge,"[721650.0, 721640.0, 721610.0, 734190.0, 721570.0]"
626300.0,Brave Witches,"[721650.0, 721640.0, 721610.0, 734190.0, 721570.0]"
626360.0,Myriad Colors Phantom World,"[721650.0, 721640.0, 721610.0, 734190.0, 721570.0]"
626390.0,Rokka -Braves of the Six Flowers,"[721650.0, 721640.0, 721610.0, 734190.0, 721570.0]"
632200.0,Kuro survival,"[477980.0, 680120.0, 741100.0, 603220.0, 564990.0]"
653270.0,Forest Fairy Five,"[721650.0, 721640.0, 721610.0, 734190.0, 721570.0]"
653340.0,Minami Kamakura High School Girls Cycling Club,"[721650.0, 721640.0, 721610.0, 734190.0, 721570.0]"
578690.0,Dog Duty,"[702040.0, 618510.0, 658250.0, 422300.0, 699100.0]"
653300.0,Idol Incidents,"[721650.0, 721640.0, 721610.0, 734190.0, 721570.0]"
640460.0,Dream Festival,"[721650.0, 721640.0, 721610.0, 734190.0, 721570.0]"
640510.0,Poco's Udon World,"[721650.0, 721640.0, 721610.0, 734190.0, 721570.0]"
653390.0,Ojisan and Marshmallow,"[721650.0, 721640.0, 721610.0, 734190.0, 721570.0]"
640570.0,Miss Kobayashi's Dragon Maid,"[626370.0, 572800.0, 600970.0, 653280.0, 653490.0]"
640540.0,Chain Chronicle,"[721650.0, 721640.0, 721610.0, 734190.0, 721570.0]"
653250.0,Chaos;Child,"[721650.0, 721640.0, 721610.0, 734190.0, 721570.0]"
648400.0,Animation Throwdown - Incredible Bundle,"[551971.0, 544770.0, 551970.0, 452230.0, 591960.0]"
653280.0,Gabriel Dropout,"[653490.0, 653280.0, 600860.0, 735950.0, 600890.0]"
653350.0,Piacevole,"[721650.0, 721640.0, 721610.0, 734190.0, 721570.0]"
653440.0,Miss Bernard Said,"[721650.0, 721640.0, 721610.0, 734190.0, 721570.0]"
653400.0,Anne Happy!,"[721650.0, 721640.0, 721610.0, 734190.0, 721570.0]"
653320.0,Kemono Friends,"[626370.0, 572800.0, 640570.0, 660880.0, 508280.0]"
653460.0,Ooya-san wa Shishunki!,"[721650.0, 721640.0, 721610.0, 734190.0, 721570.0]"
626290.0,Big Order,"[721650.0, 721640.0, 721610.0, 734190.0, 721570.0]"
653430.0,Komori-san Can't Decline!,"[721650.0, 721640.0, 721610.0, 734190.0, 721570.0]"
626320.0,Hundred,"[721650.0, 721640.0, 721610.0, 734190.0, 721570.0]"
626350.0,Lost Village,"[721650.0, 721640.0, 721610.0, 734190.0, 721570.0]"
653470.0,Shonen Ashibe GO! GO! Goma-chan,"[721650.0, 721640.0, 721610.0, 734190.0, 721570.0]"
653490.0,Space Patrol Luluco,"[653490.0, 653280.0, 600860.0, 735950.0, 600890.0]"
626280.0,Aokana,"[721650.0, 721640.0, 721610.0, 734190.0, 721570.0]"
626380.0,Prisma Illya Drei!!,"[721650.0, 721640.0, 721610.0, 734190.0, 721570.0]"
500246.0,Train Simulator: Western Sichuan Pass: Dujiangyan - Maoxian &amp; Mashancun Route Add-On,"[621922.0, 326037.0, 326034.0, 325965.0, 222599.0]"
623260.0,TS Marketplace: Baltimore and Ohio GE 44 Add-On,"[623261.0, 513116.0, 376977.0, 623260.0, 500248.0]"
500219.0,TS Marketplace: Metronom Scenario Pack Add-On,"[376944.0, 562370.0, 258648.0, 621922.0, 376932.0]"
626310.0,Cerberus,"[721650.0, 721640.0, 721610.0, 734190.0, 721570.0]"
621190.0,3..2..1..Grenades! Soundtrack,"[504090.0, 545750.0, 723040.0, 582350.0, 542220.0]"
647220.0,The Grandmaster,"[597370.0, 584320.0, 641340.0, 565510.0, 505530.0]"
504090.0,3..2..1..Grenades!,"[621190.0, 470140.0, 629720.0, 627670.0, 646280.0]"
640440.0,All Out!,"[721650.0, 721640.0, 721610.0, 734190.0, 721570.0]"
639260.0,Rival Books of Aster - Theurgia Goetia Starter Deck,"[639261.0, 639264.0, 639266.0, 639263.0, 639260.0]"
639262.0,Rival Books of Aster - Pauline Art Starter Deck,"[639261.0, 639264.0, 639266.0, 639263.0, 639260.0]"
639261.0,Rival Books of Aster - Grimoirum Verum Starter Deck,"[639261.0, 639264.0, 639266.0, 639263.0, 639260.0]"
639250.0,Rival Books of Aster - Heptameron Starter Deck,"[639261.0, 639264.0, 639266.0, 639263.0, 639260.0]"
639266.0,Rival Books of Aster - Pauline Art Expansion Pack,"[639261.0, 639264.0, 639266.0, 639263.0, 639260.0]"
639263.0,Rival Books of Aster - Heptameron Expansion Pack,"[639261.0, 639264.0, 639266.0, 639263.0, 639260.0]"
639265.0,Rival Books of Aster - Grimoirum Verum Expansion Pack,"[639261.0, 639264.0, 639266.0, 639263.0, 639260.0]"
639264.0,Rival Books of Aster - Theurgia Goetia Expansion Pack,"[639261.0, 639264.0, 639266.0, 639263.0, 639260.0]"
344740.0,CRYPTARK,"[522080.0, 293240.0, 225280.0, 543720.0, 486470.0]"
561510.0,DragoDino,"[368680.0, 540590.0, 486500.0, 311480.0, 569130.0]"
593055.0,Dead Rising 4 - Super Ultra Dead Rising 4 Mini Golf,"[592700.0, 593053.0, 593050.0, 593056.0, 593054.0]"
649280.0,Starpoint Gemini Warlords: Deadly Dozen,"[639570.0, 677900.0, 715920.0, 411420.0, 108110.0]"
662290.0,140 Soundtrack,"[667860.0, 510620.0, 635980.0, 703250.0, 242820.0]"
590241.0,Rocksmith® 2014 Edition – Remastered – Jace Everett - “Bad Things”,"[637804.0, 637799.0, 637802.0, 637800.0, 637816.0]"
590242.0,Rocksmith® 2014 Edition – Remastered – Kiss - “Lick It Up”,"[637804.0, 637799.0, 637802.0, 637800.0, 637816.0]"
590243.0,Rocksmith® 2014 Edition – Remastered – Pantera - “Mouth for War”,"[637804.0, 637799.0, 637802.0, 637800.0, 637816.0]"
590240.0,Rocksmith® 2014 Edition – Remastered – Variety Song Pack X,"[637804.0, 637799.0, 637802.0, 637800.0, 637816.0]"
590244.0,Rocksmith® 2014 Edition – Remastered – X - “Los Angeles”,"[637804.0, 637799.0, 637802.0, 637800.0, 637816.0]"
644480.0,Outbreak: The New Nightmare,"[514990.0, 593503.0, 590160.0, 593502.0, 593501.0]"
582380.0,FINAL FANTASY XIV: Stormblood,"[312060.0, 39210.0, 262341.0, 230330.0, 660450.0]"
377000.0,AnyTime® Organizer Deluxe 15,"[377030.0, 638310.0, 588720.0, 707280.0, 492520.0]"
623590.0,Professor Teaches QuickBooks 2017,"[732710.0, 411350.0, 595510.0, 639370.0, 638610.0]"
639370.0,Professor Teaches Accounting Fundamentals,"[595510.0, 639370.0, 590640.0, 406830.0, 418290.0]"
638610.0,Professor Teaches Business Planning,"[595510.0, 639370.0, 590640.0, 406830.0, 418290.0]"
501310.0,Venture Forth,"[617270.0, 428410.0, 390760.0, 694960.0, 662990.0]"
639230.0,Rival Books of Aster,"[639261.0, 639250.0, 639265.0, 639262.0, 639264.0]"
654590.0,Fantasy Grounds - Ddraig Goch's Tyranny Pack 8 (Token Pack),"[588390.0, 654590.0, 620950.0, 615190.0, 732170.0]"
653580.0,Cinderella Phenomenon Digital Artbook,"[577390.0, 584050.0, 696160.0, 681514.0, 681516.0]"
646480.0,Mind Maze - Level pack for multiplayer,"[736450.0, 645460.0, 754270.0, 702620.0, 613210.0]"
617550.0,Prism,"[554820.0, 632660.0, 679560.0, 755310.0, 269290.0]"
653550.0,Spin the Beat,"[652160.0, 590770.0, 710630.0, 670080.0, 745770.0]"
542560.0,Astro Boy: Edge of Time,"[410380.0, 316010.0, 205890.0, 453480.0, 656390.0]"
656390.0,Astro Boy: Edge of Time OST,"[540160.0, 614100.0, 703090.0, 605650.0, 665580.0]"
650250.0,Botanicula Soundtrack + Art Book,"[420690.0, 455370.0, 577540.0, 682980.0, 671480.0]"
612260.0,Fernbus Simulator - Anniversary Repaint Package,"[686280.0, 612260.0, 724420.0, 569700.0, 343070.0]"
510370.0,Dragon Souls,"[614100.0, 553030.0, 540160.0, 753040.0, 665580.0]"
628490.0,Zen vs Zombie (Achievment Hunter),"[674040.0, 721440.0, 675460.0, 756050.0, 704380.0]"
580210.0,True Love ~Confide to the maple~Featured Composer 秋石(Qiushi),"[501750.0, 437710.0, 495990.0, 684360.0, 672290.0]"
635751.0,LOGistICAL - Germany,"[635750.0, 661890.0, 635761.0, 638810.0, 635751.0]"
656480.0,Hidden Animals: English - Spanish,"[657190.0, 694790.0, 696710.0, 376490.0, 529450.0]"
366090.0,Colony Survival,"[445220.0, 544550.0, 253250.0, 402710.0, 361420.0]"
657190.0,Hidden Animals: English - Spanish SOUNDTRACK,"[656480.0, 741020.0, 676780.0, 658410.0, 704390.0]"
647400.0,Flood of Light Soundtrack,"[606480.0, 749740.0, 628760.0, 368820.0, 365400.0]"
554770.0,Heavily Armed,"[502250.0, 428980.0, 684830.0, 672970.0, 610560.0]"
596990.0,Mini Rollers,"[525600.0, 516920.0, 339590.0, 568040.0, 445210.0]"
607660.0,21 Days,"[664440.0, 608650.0, 690180.0, 675730.0, 544300.0]"
647910.0,Amaranthine Voyage: The Living Mountain Collector's Edition,"[749000.0, 647930.0, 749080.0, 580010.0, 638250.0]"
609827.0,FSX Steam Edition: Hawker Hunter F.6/FGA.9 Add-On,"[602801.0, 536577.0, 536578.0, 602812.0, 536579.0]"
654350.0,Cyber Utopia,"[660220.0, 624550.0, 318440.0, 656710.0, 575760.0]"
648020.0,The Fleet,"[648510.0, 423440.0, 763930.0, 757080.0, 748890.0]"
648530.0,Reckless Space Pirates,"[428020.0, 609760.0, 594660.0, 748890.0, 635830.0]"
636410.0,Dungeonmans - Pay2Lose,"[288120.0, 688900.0, 486830.0, 720160.0, 738980.0]"
437610.0,SQUIDS FROM SPACE,"[690350.0, 298280.0, 349150.0, 563490.0, 483850.0]"
648510.0,Choice of the Star Captain,"[648510.0, 423440.0, 763930.0, 757080.0, 748890.0]"
561420.0,Hot Plates,"[486550.0, 683530.0, 318260.0, 354280.0, 577150.0]"
655030.0,Simple Light Cycles,"[702620.0, 672880.0, 654000.0, 668190.0, 639450.0]"
576740.0,FootRock 2,"[497100.0, 641940.0, 502700.0, 655260.0, 386430.0]"
654570.0,History2048 - 3D puzzle number game,"[706200.0, 571330.0, 722910.0, 438350.0, 701910.0]"
547140.0,Owari,"[648750.0, 745770.0, 492100.0, 619480.0, 590770.0]"
589021.0,Pathfinder Adventures - Character Alts 1,"[539595.0, 707240.0, 682600.0, 539591.0, 707090.0]"
649430.0,Wrath Starter Bundle,"[649431.0, 487480.0, 201210.0, 450340.0, 450350.0]"
610080.0,Realm Grinder,"[704040.0, 492800.0, 557400.0, 726390.0, 697610.0]"
651650.0,Dunia: Masters,"[748790.0, 578930.0, 670210.0, 692290.0, 724750.0]"
649431.0,Protectorate Starter Bundle,"[649431.0, 487480.0, 201210.0, 450340.0, 450350.0]"
456220.0,Two Worlds II - Call of the Tenebrae,"[502970.0, 633980.0, 637030.0, 633963.0, 633960.0]"
626680.0,Kreedz Climbing,"[265630.0, 313240.0, 704340.0, 600720.0, 587412.0]"
480640.0,Pathfinder Adventures,"[539591.0, 707240.0, 682600.0, 544730.0, 205890.0]"
646630.0,Aaron Karo: The Rest is History,"[417670.0, 621480.0, 766200.0, 665830.0, 450210.0]"
584890.0,Stayin' Alive,"[699470.0, 553940.0, 397020.0, 719280.0, 732980.0]"
582520.0,liquivid Video Exposure and Effects,"[582510.0, 579640.0, 632660.0, 679560.0, 755310.0]"
611730.0,Galactic Feud,"[679100.0, 681670.0, 690200.0, 425450.0, 411720.0]"
583700.0,M.A.C.S.,"[488630.0, 362380.0, 219070.0, 346360.0, 758140.0]"
625050.0,Immersion Pack - Europa Universalis IV: Third Rome,"[768340.0, 721340.0, 617962.0, 625050.0, 617961.0]"
642780.0,Music - Europa Universalis IV: The Rus Awakening,"[768340.0, 721340.0, 617962.0, 625050.0, 617961.0]"
584140.0,Hearts of Iron IV: Death or Dishonor,"[530760.0, 486570.0, 338160.0, 338163.0, 373150.0]"
649920.0,Neko Navy Soundtrack,"[523840.0, 552680.0, 525070.0, 582100.0, 689950.0]"
619520.0,Destruction 48,"[725280.0, 596690.0, 574810.0, 631530.0, 714670.0]"
651510.0,Conarium OST,"[414640.0, 414680.0, 298950.0, 604930.0, 707730.0]"
644820.0,"GO AWAY, THERE'S KUMIS OVER THERE! - SOUNDTRACK","[545580.0, 755820.0, 732870.0, 567250.0, 459240.0]"
645220.0,Wyrmsun: Joruvellir Faction Flair Pack,"[445340.0, 445341.0, 370070.0, 617270.0, 511390.0]"
620746.0,Superdimension Neptune VS Sega Hard Girls - Deluxe Pack | デラックスセット | 數位附錄套組,"[620744.0, 620740.0, 620745.0, 620746.0, 620741.0]"
571530.0,Superdimension Neptune VS Sega Hard Girls | 超次元大戦ネプテューヌVSセガハードガールズ夢の合体スペシャル  | 超次元大戰戰機少女VS SEGA主機娘夢幻合體特別版,"[282900.0, 353270.0, 351710.0, 347830.0, 638160.0]"
620740.0,Superdimension Neptune VS Sega Hard Girls - EXP Expert | 仕様書 入手経験値超絶アップ | 所獲經驗值超絕上升,"[620744.0, 620740.0, 620745.0, 620746.0, 620741.0]"
620741.0,Superdimension Neptune VS Sega Hard Girls - Fever Gauge Plus | 仕様書 フィーバーゲージ上昇アップ | 增加狂熱量表上升量,"[620744.0, 620740.0, 620745.0, 620746.0, 620741.0]"
620743.0,Superdimension Neptune VS Sega Hard Girls - Item Insurance | 仕様書 『絶対アイテムドロップ』 | 絕對掉落道具,"[620744.0, 620740.0, 620745.0, 620746.0, 620741.0]"
620744.0,Superdimension Neptune VS Sega Hard Girls - Money Maker | 仕様書 『入手クレジット超絶アップ』 | 所獲信用點數超絕上升,"[620744.0, 620740.0, 620745.0, 620746.0, 620741.0]"
620742.0,Superdimension Neptune VS Sega Hard Girls - IF's Gust of Wind | アイエフのクラス『一陣の風』 | 愛耶芙的職種『一陣風』,"[620744.0, 620740.0, 620745.0, 620746.0, 620741.0]"
620745.0,Superdimension Neptune VS Sega Hard Girls - Segami's Astral Brave| 瀬賀初美追加クラス『我が道を行く者』 | 瀨賀美的「自行其道者」,"[620744.0, 620740.0, 620745.0, 620746.0, 620741.0]"
647890.0,The Agency of Anomalies: The Last Performance Collector's Edition,"[558670.0, 595650.0, 503080.0, 465920.0, 503060.0]"
650310.0,Journey of the Sword,"[636360.0, 636370.0, 504070.0, 739880.0, 653840.0]"
620900.0,Witchinour,"[600630.0, 542660.0, 593680.0, 242680.0, 381610.0]"
648980.0,100% Orange Juice - Starter Character Voice Pack,"[704180.0, 619510.0, 775410.0, 648980.0, 327340.0]"
642250.0,Ragnarok - ARK Expansion Map,"[346110.0, 508150.0, 512540.0, 473850.0, 708770.0]"
642720.0,DOA5LR Gust Mashup Swimwear Set,"[679290.0, 601390.0, 614020.0, 642720.0, 724060.0]"
591740.0,Sniper Fury,"[723780.0, 382850.0, 702320.0, 355180.0, 291480.0]"
558720.0,Tribal Siege,"[600250.0, 586920.0, 370750.0, 391530.0, 658250.0]"
645090.0,Zup! 5,"[575640.0, 533300.0, 584770.0, 683060.0, 631320.0]"
640900.0,National Flags - Heads Pack,"[705800.0, 592390.0, 262100.0, 219830.0, 691440.0]"
591500.0,Pixel Puzzles Ultimate - Puzzle Pack: Bosch's Garden,"[591506.0, 591509.0, 591501.0, 591495.0, 591507.0]"
645790.0,Home Wars,"[514290.0, 644930.0, 457600.0, 331500.0, 235380.0]"
652910.0,Delay,"[580880.0, 644330.0, 379270.0, 374260.0, 662590.0]"
642560.0,Art Of Gravity,"[461840.0, 676430.0, 699360.0, 661480.0, 655930.0]"
590234.0,Rocksmith® 2014 Edition – Remastered – Live Song Pack,"[637804.0, 637799.0, 637802.0, 637800.0, 637816.0]"
590238.0,Rocksmith® 2014 Edition – Remastered – Live - “Selling the Drama”,"[637804.0, 637799.0, 637802.0, 637800.0, 637816.0]"
590235.0,Rocksmith® 2014 Edition – Remastered – Live - “All Over You”,"[637804.0, 637799.0, 637802.0, 637800.0, 637816.0]"
590236.0,Rocksmith® 2014 Edition – Remastered – Live - “I Alone”,"[637804.0, 637799.0, 637802.0, 637800.0, 637816.0]"
590239.0,Rocksmith® 2014 Edition – Remastered – Live - “The Dolphin’s Cry”,"[637804.0, 637799.0, 637802.0, 637800.0, 637816.0]"
653570.0,World of Guns:World War II Pack #2,"[641440.0, 578270.0, 674290.0, 674300.0, 660060.0]"
