user_id,porcentaje_recomendacion,cantidad_gastada,cantidad_items
EdgyAllenPoe,66.66666666666666,,
EdwardCjoulle,100.0,741.53,72.0
Eehee,66.66666666666666,4124.9,341.0
Efficentct,100.0,1415.96,125.0
Effied,100.0,65.94,16.0
Efreak,100.0,13260.67,2122.0
Egames101,100.0,301.76,33.0
EggsAU,75.0,1908.75,117.0
Eggy3301,100.0,79.95,9.0
Egonegro,100.0,2599.3199999999997,189.0
Egplnt,100.0,3238.95,239.0
Ehryus,100.0,1552.94,132.0
Eigthmark,100.0,935.49,59.0
Eirpmav,100.0,1463.72,176.0
EizanAratoFujimaki,50.0,2419.2,391.0
EjWild,100.0,672.54,82.0
Ejay2287,100.0,1238.31,121.0
Ekijo,100.0,389.75,50.0
ElGrible,100.0,1895.74,158.0
ElMessias,88.88888888888889,233.3,62.0
ElTioDarc,100.0,331.7,62.0
ElWarpCH,100.0,1592.67,273.0
El_Vonzo,0.0,1525.92,115.0
Elchiruuuu114,100.0,484.76,50.0
ElectroSpeed,100.0,79.96000000000001,29.0
Element121,25.0,202.92,58.0
Element_Tempest,100.0,245.86,17.0
ElementalGodChaos,83.33333333333334,1121.25,167.0
Elementico,100.0,709.48,84.0
Eleusa,100.0,149.89,28.0
Elfaruqi,100.0,74.97,14.0
EliotJordan,100.0,403.77,32.0
EliteAlex,66.66666666666666,89.92999999999999,42.0
EliteCookies,80.0,490.67,52.0
EliteJohnnyElite,100.0,199.87,31.0
EliteStealth101,66.66666666666666,101.92999999999999,25.0
Elizabeth_007,100.0,935.3399999999999,88.0
Elk160,100.0,2339.85,198.0
Elkurr,100.0,977.56,66.0
Ellaxoxo,90.0,566.13,86.0
EllieMewcon,0.0,185.34,26.0
ElliotTheHors3FuCk3r,100.0,83.92,18.0
Elmepo,50.0,3025.77,245.0
ElocSweg,66.66666666666666,1001.38,125.0
Elt0r,100.0,1926.85,155.0
ElvisDetonandos,100.0,467.71000000000004,38.0
ElvishClock,50.0,7254.68,542.0
ElvistheBeast,0.0,466.77,38.0
Elwnquelegusta2hu,100.0,297.82,21.0
Emarques,100.0,1296.19,113.0
Ember1654,100.0,2812.98,254.0
Emerald7,100.0,417.67,50.0
Emillllllllllllllllllllllll,66.66666666666666,4956.0599999999995,449.0
EmilyCanTalk,100.0,1436.96,145.0
EmperorFaiz,100.0,992.3199999999999,94.0
EmperorJake,100.0,1322.02,98.0
Empu_Tertular,100.0,197.85999999999999,26.0
EndAtHallow,100.0,800.47,66.0
EnderLord,100.0,556.61,72.0
EnderRay10420,100.0,201.84,65.0
EnderWiz,88.88888888888889,368.81,23.0
EndercashZ,80.0,344.85,73.0
Enderkills0909,100.0,970.49,104.0
Endkry,100.0,,
EndlessAbyss,100.0,184.86,66.0
Endless_Funn,100.0,29.97,9.0
EnduringCircle,100.0,325.77,56.0
Enemyofthetroll,100.0,807.92,93.0
EnergeticMooMoo,100.0,403.71,45.0
EngesDesTodes,100.0,,
Engurneer,77.77777777777779,519.63,67.0
Enska,0.0,5220.65,378.0
EntryFraggerLmao,100.0,91.88,32.0
EnviroReal,77.77777777777779,,
EnvyMan35,100.0,139.91,27.0
Ep1cbunny,100.0,945.12,79.0
EphisXD,100.0,119.95,14.0
EpicDemoManHasKitteh,50.0,4062.33,358.0
EpicFaceLolAidan,100.0,842.5,140.0
EpicPortal,100.0,1080.38,100.0
EpicPotata,100.0,200.81,24.0
EpicRobots,100.0,902.51,72.0
Epicownage234,100.0,751.59,59.0
EpsiloN22,50.0,788.56,95.0
Epula_Daug,100.0,2328.63,181.0
EragonSTM,100.0,448.61,54.0
Eralus,100.0,3526.84,280.0
ErikCronin,50.0,5962.12,560.0
Eros13,100.0,647.55,67.0
ErrorT3rm1n4l,77.77777777777779,3852.49,477.0
Esenix,100.0,536.73,45.0
Eshdawg,100.0,694.41,91.0
EskeLAD,100.0,1455.04,131.0
Esodota,100.0,385.77,31.0
Espanolito,100.0,747.15,182.0
EstGamingGG,100.0,514.61,169.0
Estetive,100.0,4258.51,401.0
Esvada,100.0,770.56,64.0
EternalDerpness,100.0,607.52,72.0
EternalLemon,50.0,90.93,38.0
Eternal_Infernal,100.0,,
EternumHD,100.0,563.62,66.0
EthanDaCookie,83.33333333333334,1240.1,126.0
EthanDennisMcKormick,100.0,54.97,20.0
Ethanxxxx1,100.0,187.81,41.0
EthoXGaming,75.0,1269.0,81.0
Etoka,100.0,2298.34,215.0
Ettannis,100.0,4244.15,343.0
EucHellscythe,100.0,11173.88,869.0
Eudanil,100.0,4265.9,336.0
Evan950,100.0,739.38,75.0
EvenChance,100.0,2677.58,306.0
Everae,100.0,2958.47,387.0
EverythingSpot,100.0,429.53000000000003,35.0
Evil-Potato,100.0,872.4499999999999,88.0
Evil_Kanyevil,50.0,1724.96,252.0
Eviljarro,50.0,1661.29,140.0
Eviloverlord1987BC,100.0,4974.84,429.0
EviltonBOT,100.0,52.94,23.0
ExaltedZapdos,100.0,99.92,9.0
ExaultGG,100.0,101.89,78.0
Exayne11,50.0,801.66,76.0
Exhilaration,100.0,318.15,113.0
Exodus20010,100.0,430.7,48.0
Exogram,100.0,374.8,41.0
Exphia,100.0,212.83,33.0
ExpoWaltzin,100.0,88.32,22.0
Externalz,66.66666666666666,1399.3,101.0
ExtinctShotgun,100.0,194.9,17.0
Extortia,50.0,2833.31,231.0
ExtraEdition,100.0,381.64,54.0
ExtraSpicySauce,100.0,213.84,30.0
EyesScream,100.0,770.4,86.0
Ezenthar,100.0,2305.68,153.0
F22Flipside,100.0,359.82,34.0
F2RV9,100.0,29.98,7.0
F4ND4NGL3DXD,100.0,129.88,22.0
FALL3NAngel,100.0,209.94,38.0
FAtMan435256,100.0,990.4399999999999,94.0
FDAOP,66.66666666666666,5517.19,468.0
FD_GOD_BR,75.0,392.62,75.0
FEEEEESH,100.0,7157.01,689.0
FF7Swag,100.0,127.92,19.0
FFFtrooper,100.0,260.84,37.0
FHK,100.0,1136.27,104.0
FIexioN,75.0,1237.85,138.0
FORTHMINGUTH,100.0,2423.68,141.0
FPS-Mike,100.0,594.54,64.0
FR3D99,100.0,2249.88,224.0
FRANK00010,100.0,24.98,4.0
FRSH_MEXICAN,100.0,736.96,74.0
FTSTV,100.0,431.69,82.0
FUARFUARFUAR,50.0,1649.04,158.0
FUCKINGkike,75.0,,
FURYDICE12,100.0,1726.2,125.0
FURYZ619,100.0,4402.64,379.0
FaZe-Rain_NORDANSHAT,100.0,1011.41,78.0
FaZeDain,100.0,287.8,38.0
FaZeWeaver,83.33333333333334,768.38,124.0
FaZe_WalMart,100.0,1332.3,92.0
Faawks,100.0,5309.87,456.0
FabRainbro,100.0,1867.72,151.0
FabulousMcFabulous,100.0,188.86,35.0
FacelessSweatshopWorker,100.0,,
Faceman_,100.0,1248.26,98.0
Facundo424,100.0,165.9,32.0
FadedTemplar,88.88888888888889,,
Fadingblaze,88.88888888888889,427.76,107.0
FagGamingM8,100.0,1896.46,298.0
Fagell,100.0,244.82,59.0
FaggotofWisdom,100.0,1024.41,75.0
Fagola69,90.0,615.47,62.0
FahRockZa,100.0,1287.57,130.0
Faibl,0.0,1416.29,93.0
Failkills007,100.0,3607.93,262.0
FairHeaven,100.0,313.71999999999997,45.0
Fairweather97,100.0,113.87,53.0
FakMuther1234,50.0,455.66,33.0
FakeRealStuff,100.0,409.77,40.0
FakeTaxiServicesAU,0.0,333.81,58.0
FakerAU,0.0,364.63,25.0
FakerZz,100.0,411.73,87.0
FalconDroppings,100.0,537.48,88.0
FalconlordxxXXxxXXx,0.0,,
FalconsProfile,100.0,94.97,8.0
Fallout_BlackJack,50.0,888.46,84.0
Fanastic_Fox0906,100.0,1174.3899999999999,90.0
FancyPantal00ns,100.0,282.81,40.0
FandyRiski,100.0,151.87,18.0
FantahStick,100.0,1080.32,129.0
Fantomight,100.0,692.6,64.0
Fappymeals,100.0,181.88,29.0
Farra1,50.0,741.46,71.0
FashionPolice,100.0,1411.1499999999999,113.0
FastAsACheetah,87.5,473.18,62.0
FastenedWalnut,100.0,1567.81,126.0
FatCatJohnny,100.0,911.3299999999999,53.0
FatChicken420,100.0,1236.18,117.0
FatPimp,100.0,1650.8999999999999,158.0
FatalJester3,100.0,59.96,15.0
FatalPoint,33.33333333333333,,
Fatewow,100.0,685.7,71.0
FatherN3bula,100.0,654.64,61.0
FaydOfficial,100.0,614.6,77.0
Fazler,100.0,583.73,42.0
FeatInk,100.0,1593.1,109.0
FedeAcv2,100.0,518.64,45.0
FeelMyBeard,100.0,135.91,22.0
Feel_Good_Inc,100.0,2322.74,180.0
FeelingsofKnight,100.0,2015.59,186.0
Felipoi,75.0,1075.27,149.0
FemBoy1998-AU,0.0,,
FenIsLove,100.0,708.56,76.0
Fepa3,100.0,237.84,23.0
FestiveDuckGaming,100.0,330.86,19.0
FestiveKillerBear,100.0,530.63,91.0
Fetolino,50.0,223.81,38.0
Feurum,100.0,1378.7,115.0
Feytico,100.0,29.97,19.0
FezCoolCat,100.0,1344.19,151.0
Fezi,100.0,199.87,68.0
FiLoBoI,100.0,,
FictionDaddy,75.0,4057.0,387.0
FieryWolf29,66.66666666666666,2310.91,200.0
Fiesta787,100.0,1092.3,111.0
FiggidyJiggidy,100.0,2015.49,220.0
Figjam_Theory,100.0,923.49,75.0
Fikolius,100.0,429.77,55.0
FinNaLe,83.33333333333334,3762.5499999999997,430.0
FinalBreakers,100.0,,
Findoogle,100.0,1041.25,172.0
FinnMcCruel,50.0,264.18,82.0
Firdorn,100.0,284.8,72.0
FireArmPlays,100.0,609.51,116.0
FireBathz,100.0,963.47,81.0
FireHalo,100.0,284.8,42.0
FireInLatin,100.0,1194.46,141.0
FireJacko1,100.0,489.81,34.0
FireNoodle,100.0,2491.45,227.0
Fishda,100.0,36.97,28.0
Fishfacecupcake,100.0,2546.0099999999998,247.0
Fishisaurus,100.0,454.51,79.0
Fistfullofjam,50.0,2579.04,222.0
Fisticle,100.0,,
FittedMushroom,100.0,1390.29,110.0
Fitz136,100.0,1941.87,129.0
FiveCast,100.0,455.61,54.0
FixItFox,80.0,37.96,28.0
FizzyCal,100.0,126.88,30.0
Fl3mOn80r,100.0,,
FlNALIZE,0.0,104.94,43.0
Flabberdab,100.0,1388.8899999999999,137.0
FlakeTrades,100.0,45.96,27.0
Flakerinos,100.0,2197.5,185.0
FlameFireBlast,57.14285714285714,1743.94,158.0
FlameOfNagashi,100.0,2247.19,227.0
Flamemes,100.0,1351.37,103.0
FlamingORB,100.0,467.84000000000003,29.0
FlandersRJ,100.0,2177.5299999999997,171.0
Flanderstime,66.66666666666666,1036.3799999999999,86.0
FlappyPants,100.0,44.97,8.0
Flappyflap,75.0,570.6899999999999,55.0
FlashFlood28,100.0,2008.69,162.0
Flashfennec,100.0,570.53,87.0
Flatesprofile,100.0,774.46,74.0
Flatzone2,100.0,94.91,19.0
FlavoroftheMonthhh,100.0,1698.94,144.0
Flermpick,100.0,,
Fliqi,100.0,1616.86,146.0
FloppyMop,100.0,1853.02,183.0
Flubbabubby,100.0,115.91,35.0
Flubby70,100.0,82.94,25.0
FludReturn,100.0,348.74,39.0
FlufflyMixer,100.0,19.99,30.0
FluffyZeBear,100.0,294.81,43.0
FlukerKing_TH,100.0,938.5699999999999,79.0
Fluphy_,87.5,757.55,63.0
FlutterBrave,83.33333333333334,,
Fluxxcore99,100.0,1807.7,154.0
FlyingBajr,100.0,,
FlyingJewgong,100.0,,
Flying_Cloackwork,0.0,532.59,75.0
FlynnHW,100.0,1129.32,96.0
Flynntt,100.0,1152.35,155.0
FoXyY_,100.0,124.9,22.0
FokkoChan,100.0,84.92,18.0
FokkoChan2,100.0,75.92,15.0
FoliquaMartinez,100.0,2510.5,220.0
FonZ9134,0.0,,
FondlesTheScout,100.0,356.76,34.0
Fonzatrademark,100.0,735.43,82.0
ForTheLolz7,100.0,96.92999999999999,15.0
ForTheWinLegitimance,100.0,377.76,40.0
ForcedMeMees,66.66666666666666,1474.19,219.0
Forcky,100.0,1972.68,180.0
ForensiX,100.0,759.5,79.0
Forevertorpid,100.0,342.67,83.0
ForkkQ,100.0,640.56,60.0
Forty-Nine,50.0,1012.22,114.0
FoxAndVixen,100.0,513.66,73.0
Fox_Hanyou_Mikoto,100.0,871.54,70.0
Fox_soldier,100.0,187.87,35.0
Foxlebt,100.0,134.91,21.0
Foxxy346,20.0,1053.31,103.0
Fr0stedLine,100.0,527.07,50.0
Fr0sticlesOfficial,60.0,2228.81,151.0
FractionOfRed,100.0,411.75,89.0
FrammyCryZ,100.0,1151.2,116.0
Francyum,100.0,219.89,20.0
Frankaloons,100.0,1755.72,183.0
FrankoWalker,100.0,570.7,53.0
Franstar2,100.0,453.59999999999997,79.0
Frapplebats,100.0,3223.14,224.0
Frayl,100.0,975.38,108.0
Freakazoidz,100.0,24.98,14.0
Fredderf2,100.0,3219.6,252.0
FreddyMercurry23,100.0,54.96,17.0
Freeballin99,75.0,665.63,75.0
Freefyre,100.0,708.51,79.0
FreemanSt,100.0,294.88,18.0
Freemeetupsforgaymen,66.66666666666666,554.65,78.0
FreezeSpy,100.0,1870.38,232.0
Fregus,83.33333333333334,252.88,56.0
French_Toasty,100.0,127.86,18.0
Frenzieddd,0.0,880.3,115.0
FreshDi,88.88888888888889,1130.07,106.0
Fretality,100.0,417.69,40.0
Fried_Bacon,83.33333333333334,1252.19,105.0
Friendler,100.0,2332.56,152.0
Friendly_Hoovey,100.0,983.45,93.0
FriendshipwithJake,100.0,158.87,38.0
Frituplay,83.33333333333334,223.88,89.0
Frizick,100.0,2020.83,167.0
Frodomate88,50.0,1608.45,117.0
FrodsTW,100.0,392.68,65.0
Frogpro007,60.0,877.54,104.0
FromTheDepthsOfHell,100.0,,
FromZero2Hero,100.0,350.71999999999997,50.0
FronzillaAU,100.0,722.63,62.0
Froppz,75.0,2105.84,193.0
FroskTotallyNotAWeeb,77.77777777777779,528.65,63.0
Frostbyte69,100.0,887.53,78.0
FrostieDaFurry,100.0,290.76,54.0
FrostyBlizzard,50.0,3815.18,195.0
FrostyByte,100.0,668.68,71.0
FrostyXIX,100.0,622.23,121.0
Frosty_Surge,100.0,,
Frozenicypole,100.0,1314.35,89.0
FuZZaH,100.0,256.82,23.0
FuckAlex,100.0,898.55,68.0
FuckYouEtc,100.0,1296.2,136.0
Fuckfhaisjnsnsjakaka,100.0,,
FuckingWallNuts,100.0,629.6800000000001,45.0
Fudgemuncher,100.0,953.39,81.0
Fuffy,100.0,44.97,18.0
FukBichesMaekMunni,75.0,1985.37,210.0
FullTimeSilver3,100.0,278.86,27.0
Fumblee,100.0,214.85,43.0
FumblemoreTheWizard,75.0,922.38,96.0
Functionalz,100.0,,
FunkMeister1,80.0,,
FuriousTheMonkeyBoy,100.0,3117.14,227.0
Furms,100.0,898.49,82.0
FurnitureGerbil,100.0,1665.01,158.0
FutterShy,100.0,1618.85,197.0
FuzzSlam,100.0,2128.17,218.0
Fuzz_Melon,100.0,1800.94,127.0
FuzzyNoNoseJim,100.0,1151.3,86.0
FvckkMyOppz,62.5,848.49,82.0
Fyuushi,100.0,681.66,100.0
G0LDENGUNNER,71.42857142857143,288.78999999999996,34.0
G0ldguts,100.0,918.4399999999999,79.0
G1V3M3Y0URM1LK,100.0,2206.65,180.0
G3T_0N_M4H_L3V3L_5KRU3,0.0,164.95,38.0
G4M1NG_N1NJ4,100.0,406.77,46.0
G77777,100.0,3218.58,259.0
GAHK,85.71428571428571,393.69,48.0
GAKMAKMAK,100.0,216.86,36.0
GALVANOMETER,0.0,548.61,79.0
GAMESNIPERSTUDIOS,100.0,997.5,83.0
GANDPUG,83.33333333333334,954.21,109.0
GAycuntt,100.0,205.82,22.0
GCoser,100.0,1261.08,118.0
GEORGEOUSCZ,100.0,4178.68,620.0
GERDAGUFERSD,100.0,,
GGargula,50.0,1750.6699999999998,185.0
GGarry,100.0,304.85,45.0
GGguy,100.0,1531.55,211.0
GLADTOHELP,100.0,745.61,62.0
GLaDOSdragon117,100.0,399.72,56.0
GLaddy1337,77.77777777777779,,
GMCamulos,100.0,6005.7699999999995,564.0
GMExcell,100.0,868.38,76.0
GN1,100.0,79.9,50.0
GOFUCKYOURSELFYOULILCUNT,66.66666666666666,274.87,71.0
GOLDENFREDRICKSTAR,100.0,119.92,49.0
GREENMAN41,100.0,1708.86,166.0
GRRRRRRRRRRRRRRRRRRRRRR,100.0,693.6899999999999,40.0
GSKarnage,100.0,1290.06,508.0
GTAadam,100.0,,
GTX770,100.0,842.54,79.0
GUN5_0N_WH33L5,100.0,653.67,37.0
GUNIME,75.0,,
GURNSBRAH,0.0,3262.93,237.0
GVOS,100.0,393.78999999999996,37.0
Gaaaaary,75.0,3191.0099999999998,213.0
Gaarashuffles,100.0,1044.21,97.0
Gab2468,100.0,537.71,92.0
Gabbies_S,100.0,,
Gabbu,66.66666666666666,650.5,126.0
GabenRulesSteam,100.0,179.9,23.0
Gaben_Z,100.0,667.68,58.0
Gabo9,100.0,998.41,112.0
GabrielTeo,50.0,517.59,76.0
Gadwall7,85.71428571428571,1660.6499999999999,150.0
GaffyAreAwesome,100.0,34.97,16.0
Galactics,100.0,,
GalaxyExcalibur,75.0,388.54,38.0
Galaxy_Raptor,75.0,,
GalihRQ,100.0,2768.42,190.0
GameBrak,100.0,1392.11,121.0
GameFreak2401,87.5,808.55,111.0
GameTaj,87.5,1301.1399999999999,70.0
GamekungX,100.0,711.5899999999999,84.0
Gamer0009,100.0,,
GamerAngel311,100.0,218.84,60.0
GamerEdge,71.42857142857143,906.54,145.0
GamerFag,100.0,392.52,64.0
GamerGoat1,100.0,230.85,31.0
GamerGunGrenade,100.0,2019.86,163.0
Gamercubeeyes,100.0,2133.87,215.0
Gamesnature,100.0,855.59,67.0
Gamester101,100.0,973.32,177.0
GamingAce,100.0,3.99,16.0
GamingDirewolf,100.0,,
GamingDope,50.0,377.33,46.0
GamingDuck268,0.0,,
GamingInstinct,100.0,256.83,38.0
GamingKame,100.0,42.93,19.0
GamingMexican,100.0,623.69,74.0
Gaming_lover,0.0,59.95,24.0
GandalfsMagicwand,100.0,169.91,28.0
GangrapeGoodnight,33.33333333333333,2229.48,164.0
Garfiw,100.0,149.88,42.0
GasontJasont,100.0,70.94,36.0
Gatsukama,100.0,3572.0,356.0
GavinScreaM,100.0,635.68,52.0
Gawee08,100.0,790.54,85.0
GayTom,100.0,1285.05,100.0
Gayleri,0.0,,
Gazza9900,100.0,598.67,84.0
Gborges,100.0,218.82000000000002,122.0
Gcthemonkey,50.0,2070.38,184.0
GearShift,100.0,4136.58,304.0
Gee3332,100.0,896.53,82.0
Gelo654,100.0,339.92,17.0
GemGem1997,100.0,,
GemKnightDante,100.0,2450.59,171.0
GeminiRJ,100.0,,
Gemini_Tiw,66.66666666666666,1406.22,500.0
GenSeed,100.0,1166.21,102.0
GeneralCuddles,100.0,7471.22,304.0
GeneralDarmon,100.0,2402.2799999999997,230.0
GeneralDirection,100.0,1401.02,139.0
GeneralHavoc_,100.0,161.85999999999999,42.0
GeneralPinkie,100.0,950.37,85.0
General_Fish,100.0,9.99,2.0
GenericNonCreativeProfile,100.0,252.83,37.0
Genesiszs,100.0,15.98,24.0
GenoCross,100.0,2384.13,233.0
GenocideDecade,100.0,3699.87,287.0
GeometryWarsFTW,100.0,1612.71,138.0
George_Pig,100.0,815.39,90.0
Geraldzgg,100.0,810.5699999999999,72.0
Geriland,0.0,4616.3,311.0
GermanPenguin,100.0,4337.83,320.0
GermanSoviet,100.0,2075.91,153.0
GetALifeStopLookingAtMyUrl,75.0,,
GetCansir,100.0,824.12,110.0
GetInTheVoiD,100.0,2610.12,247.0
GetMLGRekt,50.0,1726.04,123.0
GetR3ktSkrub,100.0,86.9,20.0
GetSchwiftyInHere,100.0,,
GetSnitchedOn,42.857142857142854,1743.92,142.0
GetTH,100.0,48.96,25.0
Get_Cyrekt,100.0,792.48,77.0
Get_SiCkled,100.0,428.71,100.0
GetaJob,100.0,1932.77,176.0
GetyourMedz,75.0,199.86,20.0
Ghastkiller,100.0,899.37,90.0
GhilesDz2,100.0,31.950000000000003,9.0
GhosTboNEs22,55.55555555555556,1141.4,104.0
GhostDragon3110,100.0,2301.2,193.0
GhostMusic,100.0,600.56,52.0
GhostZeroXD,100.0,2602.2,174.0
Ghost_Project,100.0,1222.29,587.0
GhostedGhost,100.0,255.88,53.0
Ghoster09,100.0,216.87,54.0
Ghoustik,100.0,28.97,4.0
GiBaPEzLife,100.0,343.74,65.0
Gidsquid,100.0,370.63,44.0
Giggity420,100.0,400.18,98.0
Giggle_Fart,100.0,6509.8,466.0
Gigglestik,100.0,5089.47,417.0
Gigs44,100.0,684.62,64.0
Gillus,100.0,1344.21,98.0
Gilzero0,80.0,759.6,72.0
GimmedatUnusual,100.0,1948.21,149.0
Giovannizzo,88.88888888888889,1033.27,128.0
GirlzLikeBears,100.0,454.85,29.0
GlaLoid,100.0,532.59,74.0
Glenbluey,100.0,3338.33,296.0
Glitchar,50.0,699.6899999999999,48.0
Glitchhog,0.0,632.5799999999999,50.0
GlitterMissile,100.0,622.53,67.0
Global,100.0,3060.63,201.0
Globe44HD,100.0,164.91,17.0
Glovezie,100.0,,
Glype,100.0,1724.03,141.0
GoAwayZach,100.0,450.71,59.0
GoGoGyro,50.0,2865.1,268.0
GoatboyHicks,100.0,3366.04,253.0
Goatlicious,100.0,589.71,57.0
GoatsGoatsGoatsGoatsGoatsGoats,100.0,,
GodLoveGuru,100.0,14.99,3.0
God_of_war_assassin,100.0,781.4599999999999,66.0
Godlike_Hobbit,100.0,2535.39,218.0
Godoftitsandwines,100.0,622.66,63.0
GodsAsssassin24,83.33333333333334,354.82,47.0
GoggerDoggles,0.0,1194.32,105.0
GokIsBae,100.0,2058.66,157.0
GoldenCookies,85.71428571428571,731.52,86.0
GoldenSkillz,100.0,1399.32,145.0
Golden_Flame0,100.0,642.58,69.0
Goldenwolf902,100.0,380.51,197.0
GoldiLoks,100.0,598.39,61.0
GomuArg,66.66666666666666,586.37,152.0
Gondolas,100.0,86.92,27.0
GongGury,100.0,721.55,67.0
Goochie62,100.0,,
GoodDogRealCheap,100.0,785.27,121.0
GoodLooser,100.0,661.56,114.0
GoodOlDick,100.0,1655.31,155.0
GoodOldJacob,87.5,5259.68,517.0
GoodbyeFriend,100.0,429.75,71.0
Goodgoodkung,100.0,355.79,80.0
Goofen,100.0,983.47,85.0
GoonzaalooX,62.5,555.6,55.0
Gordan3d,33.33333333333333,2851.07,241.0
GornTH,100.0,158.86,19.0
GossipWeasel,100.0,390.55,45.0
GotNothingBetterToDo,100.0,622.66,38.0
Gotaki,66.66666666666666,3399.71,343.0
Gotcharrr,100.0,,
Gotemlostinme,75.0,1682.45,185.0
Gotenks7374,100.0,1234.29,91.0
Gottheart,100.0,5999.65,642.0
Govostype0406,100.0,1004.3,94.0
Graffiti2DMAX,100.0,138.15,71.0
Grant1ey,100.0,1365.45,218.0
GravSpider,100.0,1072.34,81.0
GravityI,66.66666666666666,911.38,147.0
Gray_Fox993,100.0,349.77,46.0
GraytheCat,100.0,398.69,52.0
GreasyGreg,100.0,1400.24,147.0
GreatShot,50.0,60.94,55.0
GreeDLingYT,100.0,499.8,43.0
GreenTigerGaming,100.0,273.81,36.0
GreenTornadoe,100.0,2060.9,148.0
Green_Nimrod,100.0,224.87,24.0
Greendove,60.0,4253.39,349.0
Grelekzel,100.0,558.68,116.0
GremoryEagle,100.0,457.71,39.0
Greyninja737,100.0,700.51,69.0
Gribil,100.0,,
GrifforkAndZeo,100.0,2397.5099999999998,166.0
Griffsta,20.0,9215.369999999999,858.0
Grimsolo,100.0,3310.92,256.0
Grizzle-_-99,0.0,1630.8,208.0
GroovyG0D,100.0,,
GroovyGromp,100.0,898.32,109.0
GrotesqueGOD,100.0,1531.08,239.0
Grozie,100.0,,
GrumpyFoxx,100.0,1170.27,111.0
GsinA,100.0,,
Gterrestrial,75.0,132.92000000000002,43.0
GubTheKing,100.0,695.6,78.0
GuffPapp,0.0,1919.62,172.0
Gui123Sparda,100.0,426.69,117.0
GuiCreed368,100.0,2868.46,212.0
GuihZito,100.0,391.74,49.0
GuilhermeGVM,100.0,1055.08,106.0
Guillermo_Meza,100.0,422.69,35.0
Guinhoh311,66.66666666666666,798.98,81.0
Gumby32,100.0,1117.3,85.0
GumbyBum,100.0,1364.9,125.0
Gummtree,0.0,41.96,13.0
GummyOS,100.0,509.09,64.0
Gun_p0wder,100.0,866.45,86.0
GungeonRighteer,100.0,540.63,94.0
GunjiRu,100.0,,
GunnerAvengedSevenfold,100.0,708.34,64.0
Gunzerker1003,100.0,,
Guppychan,75.0,746.49,81.0
GuruHumdyMumdy,100.0,1402.02,97.0
GussyPlays,100.0,229.94,13.0
GustavoExGX11,100.0,64.95,8.0
Gutzen,100.0,270.84,28.0
GuyInTheGutter,100.0,,
GyROsc0peD,0.0,897.31,139.0
Gypsyisgayfuk,100.0,401.69,52.0
H-Alo,100.0,1037.35,86.0
H-O-B-O,100.0,1055.05,88.0
H1DD3NT3RR0R,83.33333333333334,821.75,108.0
H34sh0t_R3kt,100.0,324.73,36.0
H4ZEY,100.0,364.61,40.0
H4unted_P3n,100.0,624.0699999999999,87.0
HA5,100.0,786.62,62.0
HAHAOHWOW,100.0,1008.1899999999999,76.0
HAPPYYYY,100.0,275.87,44.0
HAPPi420,100.0,,
HAYABEEN,100.0,605.68,82.0
HAramabeeHarrrisssooon,100.0,726.42,109.0
HENRYADDA2161997,100.0,,
HENRYYA,100.0,301.71999999999997,55.0
HFinishedA,100.0,226.87,61.0
HItzzzy,100.0,1652.87,141.0
HMPatu,66.66666666666666,,
HNSNGIRAFFE,100.0,2825.99,250.0
HOGANKWOK,66.66666666666666,536.71,59.0
HOLDUPPPPP,100.0,,
HPiN,60.0,534.6,106.0
HYGLAWRENCE,100.0,219.83,55.0
HaZeFaMe,100.0,349.83,23.0
Habbalicous,100.0,929.46,103.0
Habbyman,100.0,336.73,49.0
Hablarakion,100.0,148.9,22.0
HackingPro1,66.66666666666666,1100.12,201.0
HadesXpress,100.0,130.89,18.0
HadleighGreen,100.0,2605.48,188.0
Haelnorr,100.0,1055.32,94.0
Hahnee,100.0,194.79999999999998,46.0
Hahneex,100.0,104.95,20.0
HailAmeixing,80.0,890.5600000000001,69.0
HailOfLead,66.66666666666666,1154.37,88.0
HailStorm72,100.0,837.43,116.0
Haitroid,66.66666666666666,1015.14,97.0
Halfnakedsoldier99,100.0,395.61,22.0
Halio99,100.0,670.61,52.0
Halistrogue,100.0,2281.21,199.0
HallowedDragon,100.0,1670.16,127.0
HaloGummi,100.0,1089.46,62.0
Halstrom,100.0,397.87,71.0
HamThePanMan,100.0,559.73,36.0
Hamish245,100.0,566.66,53.0
Hamish_Birch,100.0,,
HammerTheGodOfWar,62.5,,
Hammy989,100.0,174.82,36.0
Hamticipation,75.0,712.5699999999999,117.0
HanaSongDva,100.0,198.76,59.0
Hango115,100.0,937.48,77.0
Hansstudio,100.0,119.96,7.0
HappyGamerX,100.0,516.66,84.0
HappyHouseGnome,100.0,3290.41,167.0
HappyPrime,50.0,,
HappyTownsville,100.0,1738.22,137.0
Happy_Cyanide,100.0,1131.24,94.0
Happysumo,100.0,2283.72,183.0
Harbringer-of-sorrow,100.0,1702.78,150.0
Hardway155,100.0,3856.66,288.0
HarisYusuf,100.0,1688.18,121.0
Harithththth,100.0,804.4,82.0
Harkugan,100.0,6409.62,293.0
Harley-the-Hyena,100.0,822.38,80.0
Harrasian,100.0,1832.92,138.0
HarrisonDealSteam,87.5,177.32999999999998,25.0
HarrisonSteam34,100.0,60.94,52.0
HarryParana,100.0,523.06,52.0
Harry_Mess,100.0,2106.29,207.0
Harv3yy,100.0,339.84,30.0
